episode,total_reward,steps,win
1,1,3,1
2,1,2,1
3,1,1,1
4,1,1,1
5,1,1,1
6,0,2,0
7,1.0,1,1
8,-1,2,0
9,-1,4,0
10,-1,2,0
11,1,1,1
12,-1,2,0
13,-1,1,0
14,-1,1,0
15,-1,1,0
16,-1,2,0
17,-1,1,0
18,-1,1,0
19,1,3,1
20,-1,3,0
21,-1,1,0
22,-1,1,0
23,-1,1,0
24,1,1,1
25,-1,1,0
26,1.0,1,1
27,-1,2,0
28,-1,1,0
29,-1,2,0
30,1,1,1
31,-1,2,0
32,-1,1,0
33,1.0,1,1
34,1,2,1
35,1,3,1
36,1,1,1
37,1,1,1
38,-1,1,0
39,-1,1,0
40,1,2,1
41,1,3,1
42,-1,1,0
43,-1,1,0
44,-1,2,0
45,1,3,1
46,1,2,1
47,-1,1,0
48,-1,1,0
49,-1,2,0
50,1.0,1,1
51,-1,2,0
52,1,2,1
53,-1,1,0
54,-1,1,0
55,1,1,1
56,1,3,1
57,-1,2,0
58,0,1,0
59,-1,2,0
60,1.0,1,1
61,-1,1,0
62,1,1,1
63,-1,1,0
64,1.0,1,1
65,-1,1,0
66,1,2,1
67,-1,1,0
68,-1,2,0
69,-1,1,0
70,-1,1,0
71,1,2,1
72,0,1,0
73,1,1,1
74,-1,1,0
75,-1,1,0
76,-1,1,0
77,-1,1,0
78,-1,1,0
79,1,1,1
80,1,2,1
81,-1,1,0
82,-1,1,0
83,-1,2,0
84,-1,1,0
85,1.0,1,1
86,-1,1,0
87,-1,2,0
88,-1,2,0
89,-1,1,0
90,1,3,1
91,0,2,0
92,1,1,1
93,-1,1,0
94,1,1,1
95,-1,2,0
96,-1,1,0
97,-1,1,0
98,-1,1,0
99,-1,1,0
100,-1,2,0
101,0,1,0
102,-1,1,0
103,-1,1,0
104,1,1,1
105,1,3,1
106,-1,1,0
107,-1,1,0
108,1,2,1
109,-1,1,0
110,-1,4,0
111,-1,2,0
112,-1,2,0
113,1,1,1
114,1,1,1
115,-1,1,0
116,-1,1,0
117,1,1,1
118,-1,1,0
119,1,1,1
120,-1,1,0
121,1,1,1
122,-1,1,0
123,-1,2,0
124,-1,3,0
125,-1,3,0
126,-1,1,0
127,-1,1,0
128,-1,2,0
129,1,1,1
130,1,2,1
131,1.0,1,1
132,-1,2,0
133,1,1,1
134,1.0,1,1
135,-1,1,0
136,1.0,1,1
137,-1,1,0
138,1,1,1
139,-1,1,0
140,1,1,1
141,-1,1,0
142,0,2,0
143,-1,3,0
144,1,1,1
145,-1,1,0
146,-1,1,0
147,-1,1,0
148,-1,1,0
149,1,2,1
150,-1,1,0
151,0,1,0
152,1,1,1
153,1.0,1,1
154,-1,2,0
155,1,1,1
156,-1,1,0
157,-1,1,0
158,-1,1,0
159,-1,1,0
160,1,4,1
161,-1,2,0
162,-1,1,0
163,-1,1,0
164,-1,1,0
165,-1,2,0
166,-1,1,0
167,-1,1,0
168,1,1,1
169,-1,1,0
170,-1,1,0
171,-1,2,0
172,1,1,1
173,-1,2,0
174,-1,1,0
175,-1,3,0
176,-1,1,0
177,1,1,1
178,1,1,1
179,-1,1,0
180,-1,2,0
181,1,2,1
182,1,1,1
183,1,3,1
184,1,1,1
185,-1,1,0
186,-1,1,0
187,-1,1,0
188,-1,1,0
189,-1,1,0
190,-1,1,0
191,-1,1,0
192,-1,3,0
193,1,1,1
194,-1,1,0
195,-1,1,0
196,1,1,1
197,1,2,1
198,1,1,1
199,-1,1,0
200,-1,1,0
201,1,2,1
202,-1,1,0
203,-1,1,0
204,-1,1,0
205,1,1,1
206,-1,1,0
207,-1,1,0
208,1,1,1
209,-1,1,0
210,-1,1,0
211,-1,1,0
212,1,2,1
213,-1,1,0
214,1,1,1
215,1,2,1
216,-1,1,0
217,-1,1,0
218,1,2,1
219,-1,1,0
220,1,1,1
221,-1,1,0
222,-1,2,0
223,-1,2,0
224,-1,1,0
225,-1,1,0
226,-1,1,0
227,0,1,0
228,-1,2,0
229,-1,1,0
230,-1,1,0
231,-1,1,0
232,-1,1,0
233,0,2,0
234,-1,1,0
235,-1,1,0
236,-1,2,0
237,-1,1,0
238,1,2,1
239,-1,1,0
240,0,1,0
241,-1,1,0
242,1,1,1
243,-1,1,0
244,1,1,1
245,1,1,1
246,1,1,1
247,-1,1,0
248,1,1,1
249,-1,1,0
250,-1,1,0
251,1.0,1,1
252,-1,1,0
253,-1,1,0
254,-1,2,0
255,-1,1,0
256,0,2,0
257,-1,2,0
258,-1,1,0
259,-1,1,0
260,-1,2,0
