episode,total_reward,steps,win
1,-2,1,0
2,-1,1,0
3,2,1,1
4,-1,1,0
5,1,1,1
6,1,2,1
7,1,1,1
8,1,1,1
9,-1,1,0
10,-1,2,0
11,-2,1,0
12,-2,1,0
13,-2,1,0
14,1,1,1
15,-1,1,0
16,-1,1,0
17,0,1,0
18,-2,1,0
19,1,1,1
20,1,1,1
21,-1,1,0
22,-2,1,0
23,-2,1,0
24,-1,1,0
25,-1,1,0
26,-1,1,0
27,-1,1,0
28,1,1,1
29,-1,1,0
30,-1,1,0
31,0,2,0
32,-1,1,0
33,-2,1,0
34,-1,2,0
35,-2,1,0
36,-1,1,0
37,-2,1,0
38,-1,1,0
39,2,2,1
40,1,1,1
41,-2,1,0
42,1,2,1
43,-1,2,0
44,-2,1,0
45,-2,1,0
46,2,1,1
47,-1,2,0
48,0,1,0
49,2,1,1
50,1,1,1
51,1,1,1
52,2,1,1
53,-1,1,0
54,0,2,0
55,-1,1,0
56,-1,2,0
57,-2,3,0
58,2,1,1
59,-1,1,0
60,-1,1,0
61,-1,1,0
62,-1,1,0
63,-2,2,0
64,-2,1,0
65,-2,1,0
66,-2,1,0
67,0,1,0
68,2,1,1
69,0,1,0
70,-1,1,0
71,2,1,1
72,-1,1,0
73,-1,1,0
74,-2,1,0
75,-1,3,0
76,-1,2,0
77,2,1,1
78,-1,1,0
79,-1,1,0
80,-1,1,0
81,-1,1,0
82,-2,2,0
83,-2,2,0
84,-1,1,0
85,-2,1,0
86,-2,1,0
87,-2,1,0
88,-2,2,0
89,-1,1,0
90,2,1,1
91,-1,1,0
92,1,1,1
93,2,1,1
94,-2,1,0
95,-1,1,0
96,2,1,1
97,-1,1,0
98,2,1,1
99,1,2,1
100,-1,1,0
101,-1,1,0
102,1,2,1
103,-1,1,0
104,-1,1,0
105,-2,2,0
106,2,1,1
107,-1,1,0
108,-1,2,0
109,-1,1,0
110,1,2,1
111,-2,2,0
112,-2,2,0
113,-1,1,0
114,1,1,1
115,-1,1,0
116,2,1,1
117,1,2,1
118,-2,1,0
119,-1,1,0
120,-1,1,0
121,-1,2,0
122,0,2,0
123,1,1,1
124,-2,1,0
125,-1,1,0
126,1,1,1
127,2,1,1
128,-1,1,0
129,1,2,1
130,-1,2,0
131,-1,1,0
132,-1,1,0
133,-1,1,0
134,-2,1,0
135,2,1,1
136,-2,1,0
137,0,1,0
138,-1,1,0
139,1,1,1
140,-1,1,0
141,1,2,1
142,1,2,1
143,-1,1,0
144,2,1,1
145,1,1,1
146,-1,1,0
147,1,1,1
148,0,3,0
149,-1,1,0
150,-2,1,0
151,-1,1,0
152,1,1,1
153,-2,2,0
154,2,2,1
155,-1,1,0
