episode,total_reward,steps,win
1,1,1,1
2,-2,1,0
3,-1,1,0
4,-2,1,0
5,-2,1,0
6,-1,1,0
7,-1,1,0
8,-2,1,0
9,-2,1,0
10,-1,1,0
11,-2,1,0
12,2,1,1
13,1.0,1,1
14,-2,1,0
15,-1,1,0
16,0,1,0
17,-1,2,0
18,-1,1,0
19,-1,1,0
20,1.0,1,1
21,1,1,1
22,-2,1,0
23,-1,1,0
24,-2,1,0
25,1,1,1
26,-2,1,0
27,-1,2,0
28,-1,1,0
29,-1,1,0
30,1,1,1
31,-1,1,0
32,-2,1,0
33,-2,1,0
34,2,1,1
35,-1,1,0
36,-1,2,0
37,-2,1,0
38,-1,1,0
39,-2,1,0
40,-2,1,0
41,-1,1,0
42,-1,1,0
43,-2,1,0
44,2,1,1
45,-2,1,0
46,-1,1,0
47,2,1,1
48,-2,1,0
49,2,1,1
50,-1,2,0
51,-2,1,0
52,2,1,1
53,-1,1,0
54,-2,1,0
55,-1,1,0
56,-1,2,0
57,-1,1,0
58,1,2,1
59,-1,1,0
60,-1,1,0
61,-2,1,0
62,-2,1,0
63,-2,1,0
64,-1,1,0
65,-1,1,0
66,2,2,1
67,1,1,1
68,-1,1,0
69,-2,1,0
70,1,1,1
71,-1,1,0
72,-2,1,0
73,-1,2,0
74,-1,1,0
75,-1,1,0
76,-2,1,0
77,2,1,1
78,-2,1,0
79,1,1,1
80,-1,1,0
81,-1,1,0
82,-1,1,0
83,-2,1,0
84,-2,2,0
85,-2,1,0
86,-2,1,0
87,-1,1,0
88,1,1,1
89,-1,1,0
90,0,1,0
91,-1,1,0
92,1,2,1
93,-1,2,0
94,-2,1,0
95,-2,1,0
96,-1,1,0
97,-1,1,0
98,-1,2,0
99,1,1,1
100,-2,1,0
101,1,1,1
102,-2,1,0
103,-2,1,0
104,2,1,1
105,-2,1,0
106,-1,1,0
107,-2,1,0
108,-2,2,0
109,-1,1,0
110,-2,1,0
111,1,1,1
112,-2,1,0
113,1,1,1
114,2,1,1
115,-1,2,0
116,-1,1,0
