episode,total_reward,steps,win
369,1,2,1
370,1,2,1
371,-2,1,0
372,-1,2,0
373,-1,1,0
374,1,3,1
375,-1,2,0
376,-1,1,0
377,1,2,1
378,1,1,1
379,-2,1,0
380,-2,1,0
381,2,3,1
382,-1,1,0
383,-1,1,0
384,1,1,1
385,1,2,1
386,-2,2,0
387,1,2,1
388,-1,1,0
389,1,2,1
390,-1,1,0
391,1,1,1
392,1,1,1
393,-1,1,0
394,1,1,1
395,0,1,0
396,-2,1,0
397,1,1,1
398,-1,1,0
399,-1,2,0
400,2,1,1
401,-1,2,0
402,1,1,1
403,1.0,1,1
404,-1,1,0
405,-1,1,0
406,-1,1,0
407,0,1,0
408,1,1,1
409,-2,1,0
410,1,1,1
411,-2,1,0
412,-2,1,0
413,1,1,1
414,2,1,1
415,-2,1,0
416,1,1,1
417,-2,1,0
418,-1,1,0
419,1,2,1
420,1,2,1
421,-2,1,0
422,-2,1,0
423,1.0,1,1
424,2,1,1
425,-2,1,0
426,2,1,1
427,2,2,1
428,-2,1,0
429,-1,1,0
430,-1,1,0
431,-2,1,0
432,-1,1,0
433,-2,2,0
434,1,1,1
435,2,1,1
436,-1,1,0
437,-2,1,0
438,-1,1,0
439,0,2,0
440,-1,1,0
441,-1,1,0
442,-2,1,0
443,-1,1,0
444,-2,1,0
445,2,1,1
446,-2,1,0
447,-2,1,0
448,2,1,1
449,1,1,1
450,-1,1,0
451,-1,1,0
452,-1,2,0
453,1,1,1
454,-1,2,0
455,1,1,1
456,-2,3,0
457,-1,2,0
458,1.0,1,1
459,-1,1,0
460,-1,1,0
461,-2,1,0
462,-1,1,0
463,-2,2,0
464,0,1,0
465,1,2,1
466,1,1,1
467,-1,1,0
468,1.0,1,1
469,2,1,1
470,2,2,1
471,1,1,1
472,1,1,1
473,-2,2,0
474,-2,1,0
475,-1,1,0
476,-1,1,0
477,1,1,1
478,-2,1,0
479,2,1,1
480,2,1,1
481,-2,1,0
482,1,2,1
483,-1,1,0
484,-1,1,0
485,-1,1,0
486,1,1,1
487,-1,1,0
488,-2,1,0
489,-2,2,0
490,-2,1,0
491,-1,2,0
492,-1,1,0
493,-1,1,0
494,-1,1,0
495,1,1,1
496,0,1,0
497,-1,1,0
498,-1,1,0
499,-1,1,0
500,-1,1,0
501,-1,1,0
502,0,2,0
503,2,1,1
504,-1,1,0
505,-1,1,0
506,-1,1,0
507,-1,1,0
508,-1,1,0
509,-2,2,0
510,-1,1,0
511,-1,1,0
512,1,1,1
513,1,1,1
514,-1,2,0
515,1,2,1
516,-1,1,0
517,-2,1,0
518,-2,1,0
519,-1,1,0
520,-1,1,0
521,-2,1,0
522,1,1,1
523,1,1,1
524,-1,1,0
525,-1,1,0
526,-2,1,0
527,-1,1,0
528,1,1,1
529,-2,1,0
530,1,1,1
531,-2,1,0
532,-2,1,0
533,1,2,1
534,-1,1,0
535,-1,2,0
536,-1,2,0
537,-2,1,0
538,-1,1,0
539,-2,2,0
540,2,1,1
541,1,1,1
542,-1,1,0
543,-1,2,0
