episode,total_reward,steps,win
1,1,3,1
2,-1,2,0
3,-1,2,0
4,1,2,1
5,-1,1,0
6,-1,1,0
7,-1,1,0
8,-1,1,0
9,0,1,0
10,1,3,1
11,-1,2,0
12,-1,2,0
13,-1,3,0
14,-1,1,0
15,1,1,1
16,-1,2,0
17,-1,2,0
18,-1,1,0
19,-1,1,0
20,-1,1,0
21,-1,2,0
22,-1,1,0
23,-1,1,0
24,-1,1,0
25,-1,1,0
26,-1,1,0
27,-1,1,0
28,1,1,1
29,-1,1,0
30,-1,2,0
31,-1,4,0
32,-1,1,0
33,-1,3,0
34,-1,1,0
35,-1,1,0
36,0,2,0
37,-1,2,0
38,-1,1,0
39,1,1,1
40,-1,2,0
41,-1,2,0
42,1,2,1
43,-1,2,0
44,-1,1,0
45,1,1,1
46,-1,3,0
47,1,1,1
48,-1,1,0
49,1,1,1
50,-1,1,0
51,1,1,1
52,-1,1,0
53,-1,1,0
54,-1,1,0
55,-1,1,0
56,-1,1,0
57,-1,1,0
58,1,2,1
59,1,2,1
60,-1,1,0
61,-1,3,0
62,-1,1,0
63,1,2,1
64,1,1,1
65,-1,2,0
66,-1,1,0
67,-1,1,0
68,-1,2,0
69,0,1,0
70,0,1,0
71,-1,1,0
72,-1,1,0
73,-1,1,0
74,-1,2,0
75,-1,2,0
76,-1,1,0
77,1,2,1
78,-1,2,0
79,1,1,1
80,-1,1,0
81,-1,4,0
82,-1,1,0
83,-1,1,0
84,1,1,1
85,-1,1,0
86,-1,1,0
87,-1,1,0
88,1,2,1
89,-1,1,0
90,1.5,1,1
91,1,2,1
92,-1,3,0
93,1,1,1
94,-1,3,0
95,1.5,1,1
96,-1,1,0
97,-1,1,0
98,-1,2,0
99,1,1,1
100,-1,1,0
101,1,1,1
102,1,1,1
103,-1,1,0
104,-1,1,0
105,-1,1,0
106,1,3,1
107,-1,1,0
108,-1,3,0
109,-1,1,0
110,-1,2,0
111,1,2,1
112,0,2,0
113,1,1,1
114,1,2,1
115,-1,2,0
116,-1,1,0
117,1,1,1
118,1,1,1
119,-1,1,0
120,-1,2,0
121,-1,1,0
122,-1,3,0
123,-1,1,0
124,1,1,1
125,-1,1,0
126,-1,2,0
127,1,3,1
128,-1,1,0
129,1,1,1
130,-1,1,0
131,0,1,0
132,0,1,0
133,-1,1,0
134,-1,1,0
135,1,1,1
136,-1,2,0
137,1.5,1,1
138,-1,1,0
139,-1,1,0
140,1,1,1
141,-1,1,0
142,-1,2,0
143,-1,1,0
144,-1,1,0
145,0,3,0
146,-1,1,0
147,-1,1,0
148,-1,1,0
149,-1,2,0
150,-1,1,0
151,-1,1,0
152,-1,1,0
153,1,2,1
154,-1,1,0
155,-1,1,0
156,0,2,0
157,1,2,1
158,1,2,1
159,-1,1,0
160,-1,2,0
161,-1,2,0
162,-1,1,0
163,-1,1,0
164,-1,3,0
165,-1,1,0
166,-1,1,0
167,-1,1,0
