episode,total_reward,steps,win
366,-1,2,0
367,-1,1,0
368,0,1,0
369,-1,3,0
370,-1,1,0
371,-1,2,0
372,-1,1,0
373,-1,1,0
374,1,1,1
375,-1,2,0
376,-1,1,0
377,-1,1,0
378,-1,1,0
379,-1,1,0
380,1.5,1,1
381,1.5,1,1
382,-1,2,0
383,-1,1,0
384,1,2,1
385,-1,2,0
386,1,1,1
387,1,1,1
388,-1,1,0
389,-1,2,0
390,-1,1,0
391,1.5,1,1
392,-1,3,0
393,-1,1,0
394,-1,1,0
395,1,1,1
396,-1,1,0
397,-1,2,0
398,1,2,1
399,-1,1,0
400,1,1,1
401,-1,1,0
402,-1,1,0
403,-1,2,0
404,1.5,1,1
405,0,1,0
406,-1,1,0
407,-1,1,0
408,-1,3,0
409,1,2,1
410,-1,1,0
411,1,1,1
412,1,1,1
413,-1,1,0
414,-1,2,0
415,0,1,0
416,1,1,1
417,-1,2,0
418,-1,2,0
419,1,1,1
420,-1,1,0
421,-1,1,0
422,-1,1,0
423,-1,1,0
424,-1,2,0
425,-1,2,0
426,-1,2,0
427,1,1,1
428,-1,1,0
429,-1,2,0
430,1,1,1
431,-1,1,0
432,1,3,1
433,-1,1,0
434,-1,2,0
435,-1,1,0
436,1,1,1
437,1.5,1,1
438,1,2,1
439,-1,1,0
440,1,1,1
441,-1,1,0
442,-1,1,0
443,-1,2,0
444,-1,2,0
445,-1,1,0
446,1,2,1
447,-1,1,0
448,-1,1,0
449,-1,1,0
450,-1,2,0
451,1,2,1
452,-1,1,0
453,-1,2,0
454,-1,1,0
455,-1,2,0
456,-1,1,0
457,-1,1,0
458,-1,1,0
459,1,1,1
460,-1,1,0
461,1,1,1
462,-1,1,0
463,1.5,1,1
464,1,2,1
465,-1,1,0
466,-1,2,0
467,1,1,1
468,-1,2,0
469,-1,1,0
470,-1,3,0
471,-1,1,0
472,-1,3,0
473,1,1,1
474,1,1,1
475,-1,1,0
476,1,1,1
477,1,1,1
478,1,1,1
479,-1,1,0
480,-1,2,0
481,1,2,1
482,-1,1,0
483,-1,1,0
484,-1,1,0
485,-1,2,0
486,-1,2,0
487,-1,1,0
488,-1,1,0
489,-1,1,0
490,-1,1,0
491,-1,3,0
492,1,1,1
493,-1,2,0
494,-1,1,0
495,1,1,1
496,-1,1,0
497,1,1,1
498,-1,1,0
499,-1,2,0
500,-1,1,0
501,-1,1,0
502,-1,2,0
503,-1,2,0
504,-1,1,0
505,-1,1,0
506,1,1,1
507,-1,1,0
508,-1,1,0
509,1,2,1
510,1,2,1
511,-1,1,0
512,1.5,1,1
513,-1,1,0
514,-1,1,0
515,-1,1,0
516,1,1,1
517,-1,2,0
518,-1,3,0
519,-1,1,0
520,-1,1,0
521,-1,1,0
522,-1,2,0
523,1,1,1
524,1,1,1
525,1,1,1
526,-1,2,0
527,-1,1,0
528,-1,1,0
529,-1,1,0
