episode,total_reward,steps,win
367,-2,1,0
368,1,1,1
369,-1,2,0
370,-1,1,0
371,-1,1,0
372,-2,1,0
373,1,1,1
374,-1,3,0
375,-2,1,0
376,-1,1,0
377,1,1,1
378,-1,1,0
379,-1,1,0
380,2,1,1
381,1.5,1,1
382,-1,1,0
383,-2,2,0
384,1,1,1
385,1,1,1
386,-1,1,0
387,1,1,1
388,1,1,1
389,-2,1,0
390,-1,1,0
391,1,1,1
392,-2,2,0
393,1,2,1
394,-2,1,0
395,-2,1,0
396,0,1,0
397,-2,2,0
398,-1,1,0
399,-1,1,0
400,-1,1,0
401,-1,1,0
402,-1,1,0
403,-2,1,0
404,-1,1,0
405,-1,1,0
406,-1,1,0
407,-1,1,0
408,1,1,1
409,1,1,1
410,-1,2,0
411,2,1,1
412,-1,1,0
413,-1,1,0
414,-2,1,0
415,-2,2,0
416,2,2,1
417,2,1,1
418,1.5,1,1
419,1,1,1
420,1,1,1
421,-1,1,0
422,-1,1,0
423,-1,1,0
424,-2,1,0
425,1,1,1
426,1,1,1
427,-2,1,0
428,-1,1,0
429,2,1,1
430,-2,1,0
431,-1,1,0
432,-1,1,0
433,0,1,0
434,1,1,1
435,-2,1,0
436,1,1,1
437,-2,2,0
438,2,1,1
439,-1,1,0
440,-1,1,0
441,0,1,0
442,-1,1,0
443,-1,1,0
444,2,1,1
445,-1,1,0
446,1,1,1
447,-1,1,0
448,1,1,1
449,-2,1,0
450,-1,1,0
451,-2,1,0
452,-1,1,0
453,-1,1,0
454,-2,1,0
455,1,1,1
456,-2,1,0
457,-1,1,0
458,-2,1,0
459,-1,1,0
460,-1,1,0
461,-1,1,0
462,-1,1,0
463,-1,1,0
464,-1,1,0
465,2,1,1
466,-1,1,0
467,-2,1,0
468,1,1,1
469,-1,1,0
470,-2,1,0
471,1,2,1
472,-1,1,0
473,1.5,1,1
474,-2,1,0
475,2,1,1
476,-1,2,0
477,1,1,1
478,1,2,1
479,-1,2,0
480,-2,1,0
481,1,2,1
482,-2,1,0
483,1,1,1
484,-1,2,0
485,0,1,0
486,-1,1,0
487,2,1,1
488,-1,1,0
489,0,1,0
490,-2,1,0
491,-1,1,0
492,1,2,1
493,-2,1,0
494,2,1,1
495,-1,1,0
496,1,1,1
497,-2,1,0
498,-1,1,0
499,2,1,1
500,1,1,1
501,-1,2,0
502,-1,1,0
503,-1,1,0
504,-2,1,0
505,1,1,1
506,-1,1,0
507,-2,2,0
508,1,2,1
509,1,2,1
510,0,1,0
511,-1,1,0
512,-1,1,0
513,-2,1,0
514,2,1,1
515,-1,1,0
516,-1,1,0
517,-2,1,0
518,-1,1,0
519,-1,2,0
520,-2,1,0
521,-1,1,0
522,-2,2,0
523,-2,1,0
524,-2,1,0
525,-1,1,0
526,-2,1,0
527,-2,1,0
528,-2,1,0
529,-2,1,0
530,-1,2,0
531,-1,3,0
532,1,1,1
533,-1,1,0
534,-1,2,0
535,1,1,1
536,-1,1,0
537,-1,1,0
538,1,1,1
539,-2,1,0
540,-1,1,0
541,1,1,1
542,-2,1,0
543,-2,2,0
544,2,1,1
545,-1,1,0
546,-1,1,0
547,-1,1,0
548,1,1,1
549,-2,1,0
550,-1,1,0
551,1,2,1
552,2,1,1
553,1,1,1
554,-1,3,0
555,-2,1,0
556,-2,2,0
557,1,1,1
558,-1,1,0
559,-1,1,0
560,1,1,1
561,1,1,1
562,-1,1,0
563,1,1,1
564,-1,1,0
565,-1,1,0
566,0,2,0
567,-2,1,0
568,-1,1,0
569,-1,1,0
570,-2,1,0
571,1,3,1
572,-1,1,0
573,1,1,1
574,-1,3,0
575,-1,2,0
576,-1,1,0
577,-1,1,0
578,1,1,1
579,-1,1,0
580,-1,1,0
581,2,1,1
582,-1,1,0
583,-1,1,0
584,-1,1,0
585,-1,2,0
586,1,1,1
587,1,1,1
588,-1,2,0
589,2,1,1
590,-1,1,0
591,-1,2,0
592,-1,1,0
593,-1,1,0
594,2,1,1
595,1.5,1,1
596,2,1,1
597,-1,1,0
598,-1,1,0
599,-1,1,0
600,-2,2,0
601,1,2,1
602,-1,1,0
603,-2,1,0
604,-2,2,0
605,-1,1,0
606,-1,1,0
607,-2,1,0
608,1,1,1
609,-1,1,0
610,-1,1,0
611,1,1,1
612,2,1,1
613,-1,1,0
614,-1,1,0
615,-1,1,0
616,2,1,1
617,-1,1,0
618,-2,1,0
619,1,2,1
620,-2,1,0
621,-1,1,0
622,-2,1,0
623,-1,1,0
624,1,1,1
625,2,1,1
626,-1,1,0
627,-1,2,0
628,2,1,1
629,2,1,1
630,0,1,0
631,-2,1,0
632,-2,1,0
633,2,2,1
634,-2,1,0
635,-1,1,0
636,-1,2,0
637,1,1,1
638,-1,1,0
639,-2,1,0
640,-2,1,0
641,-1,1,0
642,-2,1,0
643,-1,1,0
644,-1,1,0
645,-2,1,0
646,1,3,1
647,1,1,1
648,-2,1,0
649,-1,2,0
650,-2,1,0
651,-1,1,0
652,-1,2,0
653,1,1,1
654,-2,1,0
655,-2,1,0
656,-2,1,0
657,-2,1,0
658,2,1,1
659,1,1,1
660,-1,1,0
661,2,1,1
662,1,1,1
663,-2,1,0
664,0,1,0
665,2,1,1
666,0,2,0
667,1,1,1
668,-1,1,0
669,-1,1,0
670,-1,1,0
671,-1,2,0
672,-1,1,0
673,0,1,0
674,0,1,0
675,-1,1,0
676,2,1,1
677,1,1,1
678,1,1,1
679,-2,1,0
680,-1,1,0
681,1,1,1
682,-1,1,0
683,-1,1,0
684,-2,1,0
685,1,1,1
686,1,1,1
687,1,1,1
688,-1,1,0
689,1,1,1
690,1,2,1
691,-1,1,0
692,-1,1,0
693,-2,1,0
694,-1,1,0
695,0,1,0
696,0,1,0
697,-2,1,0
698,-1,1,0
699,2,1,1
700,1,2,1
701,0,3,0
702,-2,1,0
703,-1,2,0
704,-1,3,0
705,0,2,0
706,2,2,1
707,-1,1,0
708,-1,1,0
709,-1,1,0
710,-2,1,0
711,0,2,0
712,1,3,1
713,-1,1,0
714,-1,1,0
715,-1,1,0
716,-1,1,0
717,1,1,1
718,0,1,0
719,-2,1,0
720,1,2,1
721,1,1,1
722,-1,2,0
723,-2,1,0
724,-2,1,0
725,-1,2,0
726,-2,1,0
727,-2,1,0
728,1,1,1
729,-2,1,0
730,-1,1,0
731,-1,1,0
732,-1,1,0
733,-2,1,0
734,2,1,1
735,-1,1,0
736,1,2,1
737,-1,1,0
738,-1,1,0
739,0,1,0
