episode,total_reward,steps,win
1,-1,1,0
2,1,2,1
3,-1,1,0
4,-1,1,0
5,-1,1,0
6,-1,1,0
7,-1,1,0
8,-1,1,0
9,1,1,1
10,-1,1,0
11,1,2,1
12,-1,1,0
13,1,2,1
14,-1,1,0
15,-1,1,0
16,-1,1,0
17,-1,2,0
18,1,1,1
19,1,1,1
20,-1,2,0
21,-1,1,0
22,1,1,1
23,1,1,1
24,-1,1,0
25,-1,2,0
26,0,1,0
27,-1,1,0
28,-1,1,0
29,-1,1,0
30,-1,2,0
31,-1,1,0
32,-1,1,0
33,-1,2,0
34,-1,3,0
35,-1,1,0
36,-1,1,0
37,-1,1,0
38,-1,1,0
39,-1,3,0
40,-1,2,0
41,-1,1,0
42,1.0,1,1
43,-1,1,0
44,-1,1,0
45,1,2,1
46,1,1,1
47,0,1,0
48,0,1,0
49,-1,1,0
50,0,1,0
51,-1,1,0
52,0,1,0
53,-1,1,0
54,-1,2,0
55,-1,1,0
56,-1,1,0
57,1,1,1
58,-1,1,0
59,1.0,1,1
60,-1,1,0
61,-1,1,0
62,1,1,1
63,-1,1,0
64,-1,2,0
65,1,1,1
66,-1,1,0
67,-1,1,0
68,1.0,1,1
69,-1,1,0
70,1,2,1
71,-1,1,0
72,-1,3,0
73,-1,1,0
74,-1,1,0
75,1,3,1
76,-1,2,0
77,1,1,1
78,-1,1,0
79,-1,1,0
80,1,3,1
81,-1,3,0
82,1,1,1
83,1,1,1
84,1,1,1
85,-1,1,0
86,1,2,1
87,-1,1,0
88,1,1,1
89,-1,1,0
90,-1,1,0
91,-1,2,0
92,-1,1,0
93,-1,2,0
94,-1,1,0
95,1.0,1,1
96,-1,2,0
97,-1,1,0
98,0,1,0
99,-1,1,0
100,1,1,1
101,-1,1,0
102,-1,4,0
103,0,2,0
104,1,1,1
105,-1,1,0
106,-1,1,0
107,0,1,0
108,-1,1,0
109,-1,1,0
110,1.0,1,1
111,-1,2,0
112,-1,2,0
113,-1,2,0
114,-1,2,0
115,-1,1,0
116,1,1,1
117,1,1,1
118,1,1,1
119,-1,1,0
120,1,1,1
121,-1,1,0
122,-1,2,0
123,1.0,1,1
124,1,2,1
125,-1,1,0
126,-1,1,0
127,1,1,1
128,-1,1,0
129,-1,2,0
130,-1,1,0
131,1,1,1
132,-1,1,0
133,1,1,1
134,0,1,0
135,-1,1,0
136,1,1,1
137,-1,1,0
138,-1,1,0
139,-1,2,0
140,1,1,1
141,-1,3,0
142,-1,1,0
143,-1,1,0
144,-1,1,0
145,1,3,1
146,-1,1,0
147,-1,2,0
148,1,2,1
149,-1,1,0
150,-1,1,0
151,-1,2,0
152,-1,1,0
153,-1,1,0
154,-1,1,0
155,-1,1,0
156,-1,1,0
157,-1,1,0
158,1,1,1
159,-1,2,0
160,1,1,1
161,1,1,1
162,-1,1,0
163,-1,1,0
164,-1,1,0
165,0,1,0
166,1,2,1
167,1,1,1
168,0,1,0
169,1,1,1
170,-1,2,0
171,1,2,1
172,-1,1,0
173,-1,1,0
174,1.0,1,1
175,-1,1,0
176,-1,2,0
177,0,1,0
178,-1,2,0
179,1,2,1
180,1,3,1
181,0,1,0
182,1,1,1
183,1,1,1
184,-1,1,0
185,-1,2,0
186,-1,1,0
187,-1,2,0
188,1,1,1
189,-1,1,0
190,-1,1,0
191,1,1,1
192,-1,1,0
193,-1,2,0
194,-1,1,0
195,-1,2,0
196,-1,2,0
197,-1,2,0
198,1,1,1
199,1,2,1
200,1,1,1
201,-1,1,0
202,1,1,1
203,-1,1,0
204,-1,1,0
205,-1,1,0
206,1,2,1
207,-1,1,0
208,-1,2,0
209,1,3,1
210,-1,1,0
211,1,2,1
212,1,2,1
213,-1,2,0
214,1,2,1
215,1,2,1
216,0,1,0
217,-1,1,0
218,-1,2,0
219,-1,1,0
220,1,2,1
221,-1,1,0
222,1,2,1
223,1,1,1
224,1,1,1
225,-1,1,0
226,-1,1,0
227,-1,2,0
228,-1,3,0
229,-1,1,0
230,-1,1,0
231,1,2,1
232,-1,3,0
233,-1,1,0
234,-1,1,0
