episode,total_reward,steps,win
1,-1,1,0
2,-1,1,0
3,1,1,1
4,-1,1,0
5,-1,2,0
6,-1,2,0
7,-1,2,0
8,-1,2,0
9,-1,1,0
10,-1,2,0
11,-1,1,0
12,-1,3,0
13,1,3,1
14,-1,1,0
15,-1,1,0
16,-1,1,0
17,-1,2,0
18,-1,2,0
19,1,1,1
20,1,2,1
21,-1,1,0
22,1,3,1
23,-1,1,0
24,-1,1,0
25,1,2,1
26,-1,1,0
27,1,1,1
28,1,1,1
29,1,1,1
30,-1,1,0
31,-1,1,0
32,1.5,1,1
33,-1,1,0
34,1,2,1
35,1,2,1
36,-1,1,0
37,-1,1,0
38,1,4,1
39,-1,3,0
40,-1,1,0
41,0,2,0
42,-1,1,0
43,1,2,1
44,-1,1,0
45,-1,3,0
46,-1,1,0
47,-1,1,0
48,1,1,1
49,0,1,0
50,1,1,1
51,1,1,1
52,1.5,1,1
53,-1,1,0
54,-1,3,0
55,1,1,1
56,-1,1,0
57,-1,1,0
58,-1,1,0
59,-1,1,0
60,-1,1,0
61,-1,1,0
62,-1,1,0
63,-1,1,0
64,-1,1,0
65,1,1,1
66,-1,1,0
67,-1,1,0
68,-1,1,0
69,1,1,1
70,1,1,1
71,-1,1,0
72,-1,2,0
73,1,1,1
74,-1,1,0
75,-1,1,0
76,0,2,0
77,1,1,1
78,1,1,1
79,-1,1,0
80,-1,2,0
81,-1,1,0
82,1,3,1
83,-1,2,0
84,1,1,1
85,-1,1,0
86,-1,1,0
87,-1,1,0
88,0,1,0
89,-1,1,0
90,1,2,1
91,1,1,1
92,-1,1,0
93,-1,2,0
94,-1,2,0
95,-1,2,0
96,-1,2,0
97,-1,1,0
98,1,2,1
99,1,1,1
100,-1,1,0
101,1,1,1
102,1,1,1
103,-1,2,0
104,1,1,1
105,-1,1,0
106,-1,1,0
107,1,1,1
108,1,1,1
109,-1,1,0
110,-1,1,0
111,-1,2,0
112,-1,2,0
113,1,2,1
114,-1,3,0
115,0,1,0
116,-1,2,0
117,-1,1,0
118,-1,1,0
119,1,1,1
120,-1,2,0
121,-1,1,0
122,-1,1,0
123,1,1,1
124,-1,1,0
125,1,2,1
126,-1,1,0
127,-1,1,0
128,1,2,1
129,-1,2,0
130,0,2,0
131,-1,1,0
132,1,1,1
133,-1,1,0
134,-1,2,0
135,-1,2,0
136,-1,2,0
137,1,3,1
138,-1,2,0
139,-1,1,0
140,-1,3,0
141,-1,2,0
142,-1,1,0
143,-1,1,0
144,1,3,1
145,-1,2,0
146,-1,1,0
147,-1,1,0
148,-1,1,0
149,-1,1,0
150,0,2,0
151,-1,1,0
152,1,3,1
153,-1,4,0
154,-1,1,0
155,-1,1,0
156,-1,2,0
157,-1,1,0
158,1.5,1,1
159,1,1,1
160,0,3,0
161,-1,2,0
162,-1,1,0
163,1,2,1
164,-1,1,0
165,1,2,1
166,0,1,0
167,1,1,1
168,-1,1,0
169,-1,2,0
170,1,1,1
171,-1,1,0
172,-1,1,0
173,-1,1,0
174,-1,2,0
175,-1,1,0
176,-1,1,0
177,-1,1,0
178,-1,2,0
179,0,2,0
180,-1,2,0
181,-1,3,0
182,-1,2,0
183,1,1,1
184,-1,1,0
185,-1,1,0
186,-1,1,0
187,-1,2,0
188,1,1,1
189,-1,1,0
190,-1,1,0
191,-1,2,0
192,1,1,1
193,-1,1,0
194,1,1,1
195,-1,2,0
196,-1,2,0
197,0,1,0
198,-1,1,0
199,1,1,1
200,1,1,1
201,0,1,0
202,-1,1,0
203,-1,1,0
204,-1,1,0
205,-1,2,0
206,1.5,1,1
207,1,2,1
208,-1,3,0
209,-1,1,0
210,0,1,0
211,-1,1,0
212,-1,2,0
213,-1,1,0
214,-1,2,0
215,1,3,1
216,-1,3,0
217,0,2,0
218,-1,1,0
219,1,1,1
220,-1,1,0
221,-1,1,0
222,-1,1,0
223,-1,1,0
224,-1,1,0
225,-1,2,0
226,-1,1,0
227,1,2,1
228,-1,1,0
229,-1,1,0
230,-1,2,0
231,1,1,1
232,-1,1,0
233,-1,2,0
234,-1,1,0
235,-1,1,0
236,1,1,1
237,0,1,0
238,-1,2,0
239,1,1,1
240,-1,1,0
241,-1,2,0
242,-1,1,0
243,-1,2,0
244,1,2,1
245,-1,3,0
246,1,1,1
247,1,1,1
248,-1,1,0
249,-1,2,0
250,-1,1,0
251,-1,1,0
252,-1,1,0
253,-1,1,0
254,1,1,1
255,-1,1,0
256,1,1,1
257,-1,1,0
258,-1,1,0
259,1,1,1
260,-1,2,0
261,-1,1,0
262,-1,1,0
263,1,1,1
264,1,1,1
265,1,2,1
266,0,3,0
267,-1,1,0
268,-1,1,0
269,-1,1,0
270,-1,2,0
271,0,2,0
272,-1,1,0
273,-1,1,0
274,-1,1,0
275,-1,2,0
276,1,1,1
277,1,1,1
278,-1,1,0
279,-1,1,0
280,-1,1,0
281,-1,1,0
282,-1,1,0
283,-1,1,0
284,-1,1,0
285,1,1,1
286,-1,1,0
287,1,3,1
288,1,2,1
289,-1,2,0
290,1,2,1
291,1,2,1
292,0,1,0
293,1,1,1
294,1,1,1
295,1.5,1,1
296,-1,1,0
297,0,3,0
298,1,1,1
299,-1,1,0
300,1,2,1
301,-1,2,0
302,1.5,1,1
303,-1,1,0
304,1,1,1
305,-1,1,0
306,-1,1,0
307,-1,1,0
308,1,1,1
309,-1,1,0
310,-1,1,0
311,1,2,1
312,-1,1,0
313,1,2,1
314,-1,1,0
315,1.5,1,1
316,1,2,1
317,-1,1,0
318,-1,1,0
319,-1,1,0
320,-1,2,0
321,-1,1,0
322,-1,1,0
323,-1,1,0
324,-1,1,0
325,1,1,1
326,1,1,1
327,1.5,1,1
328,-1,1,0
329,-1,1,0
330,-1,1,0
331,1,3,1
332,-1,1,0
333,1,1,1
334,-1,2,0
