episode,total_reward,steps,win
1,1,3,1
2,-2,1,0
3,1,1,1
4,-1,1,0
5,-2,1,0
6,1,1,1
7,-1,1,0
8,1,1,1
9,-2,1,0
10,-1,1,0
11,1,2,1
12,-1,2,0
13,0,2,0
14,2,1,1
15,-1,1,0
16,-2,1,0
17,1,4,1
18,-1,1,0
19,-1,1,0
20,-2,1,0
21,-2,1,0
22,-2,3,0
23,-2,1,0
24,-1,1,0
25,-1,1,0
26,1,2,1
27,1,1,1
28,-1,1,0
29,-1,1,0
30,1,1,1
31,-1,1,0
32,1.5,1,1
33,-1,1,0
34,-2,1,0
35,-1,1,0
36,-2,2,0
37,-2,1,0
38,-1,1,0
39,-1,1,0
40,2,1,1
41,-1,1,0
42,2,1,1
43,-1,1,0
44,2,1,1
45,-1,1,0
46,1,1,1
47,-2,1,0
48,-1,1,0
49,-1,1,0
50,-1,1,0
51,-1,2,0
52,2,1,1
53,-1,1,0
54,-1,1,0
55,-1,1,0
56,2,1,1
57,-2,1,0
58,-1,1,0
59,-1,1,0
60,-2,1,0
61,1,2,1
62,2,1,1
63,-1,1,0
64,-2,1,0
65,-1,2,0
66,1,1,1
67,2,1,1
68,1,1,1
69,1,1,1
70,2,2,1
71,-1,1,0
72,-2,1,0
73,-2,1,0
74,-1,1,0
75,1,1,1
76,-2,1,0
77,1,2,1
78,-2,1,0
79,-1,1,0
80,-2,1,0
81,1,2,1
82,-2,1,0
83,-2,3,0
84,-1,1,0
85,-1,1,0
86,-2,1,0
87,0,1,0
88,0,2,0
89,-1,1,0
90,-1,2,0
91,-2,2,0
92,-1,2,0
93,-1,1,0
94,-2,2,0
95,2,1,1
96,1,1,1
97,-2,1,0
98,-2,2,0
99,-1,1,0
100,1,2,1
101,-1,2,0
102,1,1,1
103,-2,2,0
104,-2,1,0
105,-1,2,0
106,-1,1,0
107,-1,2,0
108,-1,1,0
109,-1,2,0
110,-1,1,0
111,0,1,0
112,-1,1,0
113,-2,1,0
114,1,1,1
115,-1,2,0
116,-1,1,0
117,-1,1,0
118,2,1,1
119,-2,1,0
120,1,1,1
121,-2,1,0
122,-1,1,0
123,-2,1,0
124,-1,1,0
125,-1,1,0
126,2,1,1
127,2,1,1
128,-1,1,0
129,0,1,0
130,0,1,0
131,2,1,1
132,1,2,1
133,0,1,0
134,0,1,0
135,2,1,1
136,-2,2,0
137,-2,1,0
138,-2,1,0
139,-1,1,0
140,-2,3,0
141,-1,2,0
142,2,1,1
143,1,1,1
144,-1,2,0
145,-2,1,0
146,1,1,1
147,1,2,1
148,-1,1,0
149,-1,1,0
150,2,1,1
151,-1,1,0
152,-1,1,0
153,1,2,1
154,2,1,1
155,-1,1,0
156,-1,1,0
157,-2,1,0
158,-1,2,0
159,1,1,1
160,-2,1,0
161,-1,2,0
162,-2,1,0
163,-2,1,0
164,-2,1,0
165,-2,2,0
166,-2,1,0
167,-1,2,0
168,-2,1,0
169,-2,1,0
170,-1,1,0
171,2,1,1
172,-1,3,0
173,-1,1,0
174,-2,1,0
175,-2,1,0
176,1,1,1
177,1.5,1,1
178,2,1,1
179,-2,2,0
180,-1,1,0
181,-1,2,0
182,1,1,1
183,-1,1,0
184,0,2,0
185,-1,1,0
186,1,1,1
187,1,1,1
188,-1,1,0
189,-2,1,0
190,1,1,1
191,0,1,0
192,2,1,1
193,-2,1,0
194,-1,1,0
195,-1,1,0
196,-1,1,0
197,1,2,1
198,2,1,1
199,-2,1,0
200,0,1,0
201,-1,2,0
202,-2,2,0
203,-1,2,0
204,-1,1,0
205,2,1,1
206,-1,1,0
207,1,1,1
208,-2,1,0
209,-2,2,0
210,-2,2,0
211,-1,1,0
212,-1,3,0
213,-1,1,0
214,-1,1,0
215,1,1,1
216,-2,1,0
217,-1,1,0
218,-2,1,0
219,-2,1,0
220,1,1,1
221,-2,1,0
222,-1,1,0
223,-2,1,0
224,-2,1,0
225,-1,1,0
226,-2,1,0
227,-1,1,0
228,-1,1,0
229,2,2,1
230,1,2,1
231,1,1,1
232,-1,1,0
233,1,2,1
234,1,1,1
235,2,1,1
236,-2,1,0
237,-2,1,0
238,-2,2,0
239,1,1,1
240,1,1,1
241,-2,2,0
242,-1,1,0
243,2,1,1
244,2,1,1
245,2,1,1
246,-1,1,0
247,-2,1,0
248,-1,1,0
249,-1,1,0
250,-1,1,0
251,-1,1,0
252,1,1,1
253,-1,2,0
254,2,1,1
255,2,2,1
256,-2,1,0
257,-1,1,0
258,1,1,1
259,2,1,1
260,-2,1,0
261,-1,1,0
262,-1,2,0
263,-1,1,0
264,-1,1,0
265,1,1,1
266,-2,2,0
267,-2,1,0
268,-1,1,0
269,-1,2,0
270,-2,2,0
271,-1,1,0
272,-2,1,0
273,-1,1,0
274,-2,1,0
275,2,2,1
276,-1,1,0
277,2,1,1
278,0,1,0
279,2,1,1
280,1,2,1
281,-2,1,0
282,-1,1,0
283,-1,2,0
284,2,1,1
285,1,1,1
286,-1,1,0
287,2,1,1
288,-2,1,0
289,-2,2,0
290,-1,1,0
291,0,1,0
292,0,1,0
293,-2,2,0
294,-1,1,0
295,-2,1,0
296,1,2,1
297,-2,1,0
298,-2,1,0
299,-2,3,0
300,-1,1,0
301,0,2,0
302,2,1,1
303,-1,1,0
304,-1,1,0
305,-1,1,0
306,-1,1,0
307,-2,1,0
308,-1,1,0
309,-1,1,0
310,-1,2,0
311,1,1,1
312,-1,2,0
313,-2,1,0
314,1,2,1
315,1.5,1,1
316,1.5,1,1
317,-2,1,0
318,-2,1,0
319,-1,2,0
320,-1,1,0
321,-1,1,0
322,-1,1,0
323,1,2,1
324,-1,2,0
325,-1,1,0
326,-2,3,0
327,-1,2,0
328,-2,1,0
329,-2,1,0
330,-1,1,0
331,-1,1,0
332,-2,1,0
333,-2,1,0
334,-2,2,0
335,-1,1,0
336,-1,1,0
337,-2,1,0
338,-1,1,0
339,0,1,0
340,1,1,1
341,-1,1,0
342,-1,1,0
343,-1,1,0
344,-1,1,0
345,-1,1,0
346,1,1,1
347,-2,2,0
348,2,1,1
349,1,1,1
350,1,1,1
351,-1,1,0
352,2,1,1
353,-1,1,0
354,-1,1,0
355,-2,2,0
356,-1,1,0
357,-1,1,0
358,2,1,1
359,-2,1,0
360,-2,1,0
361,1,1,1
362,1,1,1
363,-1,1,0
364,1,1,1
365,1,1,1
366,1,1,1
367,-1,1,0
368,2,1,1
369,2,1,1
370,2,1,1
371,-2,1,0
372,-1,1,0
373,0,1,0
374,-1,1,0
375,-2,1,0
376,1.5,1,1
377,-1,1,0
378,0,1,0
379,1,3,1
380,-2,2,0
381,-2,1,0
382,1,1,1
383,-1,1,0
384,-1,1,0
385,-1,1,0
386,1,2,1
387,-2,1,0
388,-1,1,0
389,-1,1,0
390,-2,1,0
391,-1,2,0
392,-1,1,0
393,-1,1,0
394,-2,1,0
395,2,1,1
396,-2,1,0
397,2,1,1
398,-1,1,0
399,1,1,1
400,-2,2,0
401,2,1,1
402,-1,1,0
403,-1,1,0
404,-2,3,0
405,1,1,1
406,1,1,1
407,-2,1,0
408,1,1,1
409,-2,3,0
410,-1,1,0
411,-2,1,0
412,1,1,1
413,2,1,1
414,-1,1,0
415,-2,1,0
416,-1,2,0
417,-1,2,0
418,2,1,1
419,-1,1,0
420,1,1,1
421,-1,1,0
422,-2,2,0
423,-1,1,0
424,-1,2,0
425,-1,1,0
426,2,1,1
427,-1,1,0
428,2,1,1
429,1,1,1
430,-1,1,0
431,-2,2,0
432,2,1,1
433,1,1,1
434,-2,2,0
435,-1,1,0
436,1,1,1
437,1,1,1
438,-1,1,0
439,-1,1,0
440,-1,3,0
441,-2,1,0
442,1,1,1
443,2,1,1
444,-1,1,0
445,-1,1,0
446,1,1,1
447,1,1,1
448,-2,1,0
449,1,1,1
450,1,1,1
451,-1,2,0
452,-1,1,0
453,2,1,1
454,-2,2,0
455,1,2,1
456,-1,2,0
457,-2,1,0
458,-1,3,0
459,1,2,1
460,-1,2,0
461,-1,1,0
462,-2,2,0
463,2,1,1
464,-1,1,0
465,-1,2,0
466,2,1,1
467,1,1,1
468,-1,1,0
469,-1,1,0
470,-1,1,0
471,1,1,1
472,0,1,0
473,0,2,0
474,1,2,1
475,-1,1,0
476,-1,2,0
477,-2,2,0
478,1,1,1
479,1,3,1
480,0,1,0
481,-1,1,0
482,2,1,1
483,2,1,1
484,2,1,1
485,-2,1,0
486,1,1,1
487,-2,1,0
488,1,2,1
489,1,1,1
490,-1,1,0
491,-1,1,0
492,-1,1,0
493,-1,1,0
494,1,1,1
495,1,1,1
496,-1,2,0
497,-1,1,0
498,1.5,1,1
499,-2,2,0
500,-1,2,0
501,-2,1,0
502,-1,2,0
503,-1,1,0
504,-2,3,0
505,-1,1,0
506,0,1,0
507,-2,1,0
508,1,2,1
509,-1,1,0
510,-2,1,0
511,2,1,1
512,-2,1,0
513,1,1,1
514,-1,1,0
515,-2,1,0
516,-1,1,0
517,0,1,0
518,1,1,1
519,-1,1,0
520,-1,1,0
521,-1,1,0
522,2,1,1
523,-1,1,0
524,2,1,1
525,2,1,1
526,-1,1,0
