episode,total_reward,steps,win
1,-1,2,0
2,-1,1,0
3,-1,1,0
4,-1,1,0
5,-1,2,0
6,-1,2,0
7,1.5,1,1
8,-1,2,0
9,-1,1,0
10,-1,1,0
11,-1,2,0
12,-1,1,0
13,-1,1,0
14,-1,1,0
15,1,2,1
16,1,1,1
17,1,1,1
18,0,2,0
19,1,2,1
20,1,2,1
21,1,3,1
22,1,1,1
23,-1,2,0
24,1.5,1,1
25,1,1,1
26,-1,1,0
27,-1,1,0
28,1,1,1
29,-1,1,0
30,-1,1,0
31,1,2,1
32,-1,1,0
33,-1,1,0
34,-1,2,0
35,-1,2,0
36,1,2,1
37,-1,3,0
38,-1,1,0
39,-1,1,0
40,1,1,1
41,-1,2,0
42,1,1,1
43,-1,3,0
44,-1,2,0
45,1,1,1
46,-1,1,0
47,1,1,1
48,-1,1,0
49,0,1,0
50,1,1,1
51,-1,1,0
52,1.5,1,1
53,-1,1,0
54,1,1,1
55,-1,1,0
56,-1,1,0
57,-1,1,0
58,-1,1,0
59,0,1,0
60,-1,2,0
61,1,1,1
62,-1,3,0
63,1,1,1
64,-1,1,0
65,1,1,1
66,-1,1,0
67,-1,2,0
68,1.5,1,1
69,-1,1,0
70,-1,1,0
71,1,2,1
72,1,1,1
73,-1,2,0
74,-1,2,0
75,-1,1,0
76,1,2,1
77,-1,1,0
78,-1,1,0
79,-1,1,0
80,1,2,1
81,-1,2,0
82,-1,2,0
83,-1,3,0
84,-1,2,0
85,0,1,0
86,-1,3,0
87,-1,1,0
88,-1,1,0
89,-1,1,0
90,1,1,1
91,-1,1,0
92,0,1,0
93,-1,1,0
94,-1,1,0
95,-1,1,0
96,-1,1,0
97,0,1,0
98,1,1,1
99,-1,1,0
100,1,1,1
101,-1,1,0
102,1,1,1
103,1.5,1,1
104,-1,2,0
105,1,1,1
106,-1,1,0
107,1,1,1
108,-1,1,0
109,-1,1,0
110,-1,1,0
111,-1,1,0
112,-1,2,0
113,-1,1,0
114,-1,3,0
115,1,1,1
116,-1,2,0
117,1,1,1
118,1,1,1
119,-1,1,0
120,-1,1,0
121,-1,2,0
122,-1,1,0
123,1,1,1
124,-1,1,0
125,-1,1,0
126,-1,1,0
127,-1,1,0
128,-1,1,0
129,1,2,1
130,-1,1,0
131,-1,1,0
132,-1,3,0
133,-1,1,0
134,-1,1,0
135,-1,1,0
136,-1,2,0
137,-1,1,0
138,-1,1,0
139,-1,1,0
140,-1,1,0
141,-1,3,0
142,-1,1,0
143,-1,1,0
144,-1,1,0
145,-1,1,0
146,-1,1,0
147,-1,1,0
148,-1,1,0
149,1,1,1
150,-1,1,0
151,-1,2,0
152,-1,1,0
153,0,1,0
154,-1,1,0
155,-1,1,0
156,-1,1,0
157,0,1,0
158,1,1,1
159,0,1,0
160,0,1,0
161,1,2,1
162,-1,1,0
163,-1,1,0
164,1.5,1,1
165,1,2,1
166,-1,1,0
167,1.5,1,1
168,-1,1,0
169,-1,1,0
170,-1,1,0
171,0,2,0
172,1,2,1
173,-1,1,0
174,1,2,1
175,1,1,1
176,-1,1,0
177,-1,1,0
178,-1,1,0
179,-1,3,0
180,-1,1,0
181,-1,2,0
182,-1,2,0
183,-1,1,0
184,-1,1,0
185,-1,1,0
186,0,1,0
187,1,2,1
188,-1,1,0
189,-1,1,0
190,-1,2,0
191,-1,1,0
192,-1,1,0
193,1,1,1
194,1,1,1
195,0,2,0
196,1,1,1
197,1,1,1
198,1,1,1
199,-1,2,0
200,-1,4,0
201,1,1,1
202,-1,1,0
203,-1,4,0
204,1,1,1
205,1,2,1
206,-1,1,0
207,-1,1,0
208,1,1,1
209,-1,1,0
210,-1,1,0
211,-1,1,0
212,-1,1,0
213,-1,1,0
214,1,1,1
215,-1,1,0
216,-1,2,0
217,-1,2,0
218,-1,1,0
219,1,1,1
220,1,1,1
221,-1,1,0
222,-1,1,0
223,-1,1,0
224,1,1,1
225,1,1,1
226,-1,2,0
227,1,1,1
228,-1,2,0
229,-1,1,0
230,-1,1,0
231,-1,1,0
232,-1,2,0
233,-1,1,0
234,-1,2,0
235,1,2,1
236,-1,2,0
237,-1,2,0
238,1,1,1
239,-1,2,0
240,1,1,1
241,-1,1,0
242,-1,1,0
243,-1,1,0
244,1,1,1
245,1,1,1
246,-1,1,0
247,1,1,1
248,-1,2,0
249,-1,2,0
250,1,1,1
251,-1,1,0
252,-1,1,0
253,-1,1,0
254,-1,1,0
255,0,2,0
256,1,1,1
257,1,2,1
258,-1,1,0
259,1,1,1
260,1,1,1
261,-1,1,0
262,1,1,1
263,1,1,1
264,-1,1,0
265,-1,1,0
266,-1,1,0
267,-1,1,0
268,-1,1,0
269,1,3,1
270,-1,2,0
271,0,3,0
272,-1,1,0
273,-1,1,0
274,1,2,1
275,1,2,1
276,-1,1,0
277,-1,1,0
278,-1,1,0
279,-1,1,0
280,-1,1,0
281,1,1,1
282,-1,1,0
283,-1,1,0
284,-1,1,0
285,-1,1,0
286,1.5,1,1
287,-1,2,0
288,-1,1,0
289,1,1,1
290,-1,2,0
291,-1,1,0
292,-1,2,0
293,-1,1,0
294,-1,2,0
295,1,1,1
296,-1,1,0
297,1,1,1
298,-1,2,0
299,-1,1,0
300,-1,2,0
301,-1,1,0
302,0,1,0
303,0,1,0
304,1,1,1
305,-1,3,0
306,-1,1,0
307,1,2,1
308,-1,1,0
309,-1,2,0
310,-1,1,0
311,-1,2,0
312,1,1,1
313,1,3,1
314,1,1,1
315,-1,1,0
316,0,2,0
317,-1,1,0
318,0,1,0
319,1,1,1
320,-1,2,0
321,-1,1,0
322,1,1,1
323,1,1,1
324,-1,2,0
325,-1,2,0
326,0,1,0
327,1,1,1
328,-1,2,0
329,-1,1,0
330,1,2,1
331,-1,1,0
332,-1,1,0
333,-1,2,0
334,-1,1,0
335,1.5,1,1
336,1,1,1
337,-1,2,0
338,1.5,1,1
339,-1,2,0
340,-1,1,0
341,-1,2,0
342,1,1,1
343,-1,1,0
344,-1,1,0
345,1,1,1
346,-1,1,0
347,-1,1,0
348,1,1,1
349,-1,1,0
350,1,1,1
351,-1,1,0
352,-1,1,0
353,-1,1,0
354,-1,1,0
355,-1,2,0
356,-1,1,0
357,-1,3,0
358,-1,2,0
359,1,1,1
360,-1,1,0
361,1,1,1
362,1.5,1,1
363,1.5,1,1
364,-1,2,0
365,1,1,1
366,-1,1,0
367,1.5,1,1
368,-1,2,0
369,-1,1,0
370,-1,1,0
371,-1,1,0
372,-1,2,0
373,1,1,1
374,-1,1,0
375,1,1,1
376,-1,1,0
377,-1,1,0
378,-1,2,0
379,-1,2,0
380,-1,3,0
381,1,2,1
382,-1,1,0
383,-1,1,0
384,-1,1,0
385,1,1,1
386,1,1,1
387,1,2,1
388,-1,1,0
389,0,1,0
390,-1,2,0
391,-1,1,0
392,-1,1,0
393,-1,1,0
394,-1,2,0
395,1,1,1
396,-1,1,0
397,1,1,1
398,-1,1,0
399,-1,1,0
400,-1,1,0
401,-1,1,0
402,1,1,1
403,1,1,1
404,-1,1,0
405,-1,1,0
406,1,1,1
407,1,2,1
408,-1,2,0
409,1,1,1
410,-1,1,0
411,1,1,1
412,-1,1,0
413,-1,2,0
414,-1,1,0
415,-1,1,0
416,-1,1,0
417,1,1,1
418,-1,1,0
419,-1,1,0
420,1,1,1
421,-1,1,0
422,-1,1,0
423,-1,1,0
424,-1,2,0
425,1.5,1,1
426,1,1,1
427,1,2,1
428,-1,1,0
429,-1,1,0
430,-1,1,0
431,-1,1,0
432,1,1,1
433,1,1,1
434,-1,1,0
435,-1,1,0
436,-1,1,0
437,-1,2,0
438,-1,2,0
439,-1,1,0
440,-1,1,0
441,-1,1,0
